SAMPLE_ID	SAMPLE_NAME	PUBCHEM_SID	PRIMARY_MOA	ASSAY_NAME	LIBRARY	CAS	ALIAS	AC50	LOG_AC50	AUC	CURVE_CLASS2	DATA_POINTS	DRUG_NAME	EFFICACY	MAX_RESPONSE	P_HILL	R2	GENE_ID	GENE_SYMBOL	SMILES	SUPPLIER	SUPPLIER_ID	DATA0	DATA1	DATA2	DATA3	DATA4	DATA5	DATA6	DATA7	DATA8	DATA9	DATA10	DATA11	DATA12	DATA13	DATA14	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14
NCGC00093976-08	Idarubicin hydrochloride	170464627	DNA Topoisomerase II Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	57852-57-0	 ; Idarubicina; Idamycin; Idarubicin hydrochloride;Idarubicin HCl; Idarubicin Hcl; 4 Desmethoxydaunorubici; IDARUBICIN HCl; 4 Demethoxydaunorubici; 4-Desmethoxydaunorubicin;Idarubicin; Idarubicin; Hydrochloride, Idarubici;Idarubicin?HCl	5.5469662594	-5.2559444758	-101.6828476549	-2.1	7		-113.282033409	-86.33494715	0.0001529105	0.9949095453	7153	TOP2A	Cl.CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c5C4	Sequoia	57852-57-0	2.9361218	2.73902314	2.64921645	-6.8954273	-29.28234279	-52.43660755	-86.33494715									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00178815-03	Tolmetin sodium dihydrate	170465216	Cyclooxygenase-2 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	64490-92-2				-2.0491321347	4	7		0	-7.51311754					[Na+].O.O.O=C([O-])Cc2ccc(C(=O)c1ccc(C)cc1)n2C	Microsource	01500582	1.11103043	2.09397219	1.6597207	0.57942659	-0.2309293	-2.44422989	-7.51311754									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00018158-09	Doxazosin mesylate	170465395	alpha1-Adrenoceptor Antagonists	DPI_SARS-CoV-2_General	2019_NPC_01	77883-43-3	; Doxazosin Mesilate; Doxazosin mesylate salt;Doxazosin mesylate; Doxazosin mesilate; Doxazosin hydrochloride;DOXAZOSIN MESYLATE	15.6334750258	-4.8059444758	-69.4424075054	-2.2	7		-73.5235830867	-63.95275151	0.0000289672	0.9977954708	148	ADRA1A	CS(=O)(=O)O.COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4	Microsource	01505976	-5.6277685	-6.49693356	-5.04740318	-5.41048988	-9.0722225	-19.63514406	-63.95275151									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00182046-04	Efonidipine hydrochloride monoethanolate			DPI_SARS-CoV-2_General	2019_NPC_02	[111011-76-8]		2.4777388143	-5.6059444758	-105.5690418384	-1.1	7		-84.3139418742	-81.20154117	0.0000084157	0.9988135001			CC1=C(C(c2cccc(c2)[N+]([O-])=O)C(=C(C)N1)P3(=O)OCC(C)(C)CO3)C(=O)OCCN(Cc4ccccc4)c5ccccc5	Tocris	3733	2.00467063	-1.19891889	0.1758046	-1.63926759	-24.05009149	-65.04603533	-81.20154117									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00386242-02	Cilengitide		Integrin alpha-V/beta-5 Antagonist	DPI_SARS-CoV-2_General	2019_NPC_02	188968-51-6				6.7433178617	4	7		0	-2.3022404					CC(C)[C@@H]1N(C)C(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCCNC(N)=N)NC1=O	MedChem Express	HY-16141	2.78619159	1.48998591	2.33702914	1.2697893	3.04873702	0.54021045	-2.3022404									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00091056-05	Styrene	225144204		DPI_SARS-CoV-2_General	2019_NPC_02	100-42-5				0.6005184661	4	7		0	-2.12148599					C=CC1=CC=CC=C1	SIGMA	S4972	0.50174571	-1.22663956	0.62586437	1.07803475	3.24359005	-1.74746336	-2.12148599									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00182063-03	Cadralazine	170466021		DPI_SARS-CoV-2_General	2019_NPC_02	64241-34-5				10.7454382306	4	7		0	1.21771393					O=C(OCC)NNc1ccc(nn1)N(CC(C)O)CC	Kemprotec	64241-34-5	2.77231844	4.04952759	0	1.48025162	3.16279733	3.08154829	1.21771393									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00253600-01	Iothalamate sodium	170465058		DPI_SARS-CoV-2_General	2019_NPC_01	1225-20-3				10.4711376938	4	7		0	4.92763175					[Na+].O=C(C)Nc1c(I)c(c(I)c(c1I)C([O-])=O)C(=O)NC	GVK	FFS-11-286-NCI-047	0.62692131	0.93092579	1.16253564	4.37203702	2.64172969	1.5498755	4.92763175									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00096081-04	beta-Carotene	225144219	Vitamin/Supplement	DPI_SARS-CoV-2_General	2019_NPC_01	7235-40-7	; ;BETA-CAROTENE; Solatene; Provitamin A; beta,beta-Carotene; Ro 8-8427; Ro-8-8427;beta-CAROTENE; Betacaroteno; beta-Carotene	0.015633475	-7.8059444758	-34.3241871704	4	7		-9.079882104	-8.82613875	0.1184148935	0.8156046744		CAT	CC\1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)/CCCC2(C)C)C(C)(C)CCC1	Microsource	01500143	0.44780093	-4.47381924	1.82057469	-0.68979356	-4.01715475	-10.06656842	-8.82613875									2.13E-11	1.06E-10	5.32E-10	2.66E-9	1.3299999999E-8	6.64E-8	3.32E-7								
NCGC00167438-02	Trospium chloride	174006890	Muscarinic Antagonists	DPI_SARS-CoV-2_General	2019_NPC_01	10405-02-4	Trospium chloride; Cloruro de trospio; Trospium chloride; Spasmoplex; 			6.9133425866	4	7		0	-3.01640009					[Cl-].OC(c1ccccc1)(c2ccccc2)C(=O)O[C@@H]3C[C@@H]5CC[C@H](C3)[N+]45CCCC4	Selleck	S2549	2.72311379	0.38360984	2.31775974	1.59279605	1.13434502	4.10081813	-3.01640009									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016602-04	Benperidol	170466409	Dopamine D2 receptor Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	2062-84-2		15.6334750258	-4.8059444758	-71.7171059592	-2.4	7		-37.7676982316	-40.56170946	0.0043100094	0.9719730456			Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)N3c4ccccc4NC3=O	Prestwick Chemical, Inc.	Prestw-484	-13.63493331	-9.43875681	-11.37432673	-7.78337974	-12.57930264	-17.62792825	-40.56170946									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00024427-05	Naltrexone hydrochloride	170465207	mu-Opioid Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	16590-41-3	;Naltrexone hydrochloride; ReVia;Naltrexone hydrochloride dihydrate; Naltrexona			5.5822310678	4	7		0	-0.1013916			4988	OPRM1	O=C1CC[C@@]6(O)[C@H]3Cc5ccc(O)c4O[C@@H]1[C@]6(CCN3CC2CC2)c45	Prestwick	Prestw-116	4.28678624	2.70481589	0	1.3218953	-0.11419581	0	-0.1013916									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00185770-01	Sucrose octasulfate, sodium salt	144207173		DPI_SARS-CoV-2_General	2019_NPC_01	74135-10-7				-2.7506641651	4	7		0	0.3295227					[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)O[C@H]1[C@H](O[C@H](COS([O-])=O)[C@@H](OS([O-])=O)[C@@H]1OS([O-])=O)O[C@]2(COS([O-])=O)O[C@H](COS([O-])=O)[C@@H](OS([O-])=O)[C@@H]2OS([O-])=O	Toronto Research	S699020	0.64144458	-1.12639578	-0.77258658	-4.75832142	2.96147795	-1.10777987	0.3295227									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00094561-06	Phenothrin	170465585		DPI_SARS-CoV-2_General	2019_NPC_01	26002-80-2		4.4061119169	-5.3559444758	-68.3110451591	-2.2	7		-66.0742693448	-61.46865732	0.0002526998	0.9934409405			C/C(C)=C/C3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C	Microsource	01504098	-1.2368988	0.40315684	-0.97730984	2.97238317	-12.33060955	-40.25102902	-61.46865732									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00015060-18	Azathioprine	170464989	Purine Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	446-86-6	 Azathiopurine;Azathioprine; Imurel; Imuran; ; Azatioprina; Immuran; Azathioprine Sulfate; Azathioprine Sodium Salt; Azathioprine;AZATHIOPRINE; Azothioprine			-35.0142750802	4	7		0	-11.33558085				HPRT1	O=[N+]([O-])c3ncn(C)c3Sc2ncnc1ncnc12	Specs	AG-670/36150031	-7.34635587	-8.04603318	-7.48458483	-6.59442647	-5.95087043	-6.35194878	-11.33558085									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016637-10	Diloxanide furoate	170466783		DPI_SARS-CoV-2_General	2019_NPC_01	3736-81-0				5.0055844781	4	7		0	0.36500976					ClC(Cl)C(=O)N(C)c1ccc(cc1)OC(=O)c2ccco2	Microsource	01505532	0	2.35785667	1.06992274	2.48576517	0.63188347	0.34046445	0.36500976									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00178213-05	Nafronyl oxalate	170465616	Serotonin 2 (5-HT2) receptor Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	3200-06-4				3.1759003799	4	7		0	-5.926339					O=C(O)C(=O)O.CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC3CCCO3	Microsource	01503419	0.89318132	0	0	2.29011463	3.5299193	2.33243559	-5.926339									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00160471-02	Crocin?		Tyrosinase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	42553-65-1		12.4181106199	-4.9059444758	3.0697087287	4	7		-10.444489368	-7.45374114	0.0760074944	0.8619660891			CC(=C/C=C/C=C(C)/C=C/C=C(C)/C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)\C=C\C=C(/C)C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O	DC Chemicals	DCZ-122	3.97465837	-0.38115919	1.25407281	3.46327433	1.99367916	-0.16441188	-7.45374114									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00249917-01	Cloxazolam	170465787	GABA-A receptor; benzodiazepine site Agonist	DPI_SARS-CoV-2_General	2019_NPC_02	24166-13-0		13.9333492831	-4.8559444758	-10.2031766056	4	7		-20.1584693	-16.38205775	0.0032147135	0.976020291			Clc1ccccc1C34OCCN4CC(=O)Nc2ccc(Cl)cc23	GVK	FFS-11-286-NCI-177	2.06478763	-0.08085195	-0.60711188	0.61501766	-0.9766414	-3.18959038	-16.38205775									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00181104-04	Dithiazanine chloride	124893646		DPI_SARS-CoV-2_General	2019_NPC_02			0.4943738883	-6.3059444758	-205.8742934458	-1.1	7		-108.6140132189	-99.44822337	0.0001523472	0.9949187409			CCN1C(/SC2=C1C=CC=C2)=C/C=C/C=C/C3=[N+](CC)C4=C(S3)C=CC=C4	NCI	NSC-221154	4.09951675	-2.71893553	-16.81863998	-34.32172673	-72.6065157	-97.0781661	-99.44822337									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00162383-04	Vancomycin hydrochloride		glycopeptide antibiotic	DPI_SARS-CoV-2_General	2019_NPC_02	1404-93-9				0.8754931954	4	7		0	-0.28064501					CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=CC4=CC(=C3O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@H]6C[C@](C)(N)[C@H](O)[C@H](C)O6)OC7=C(Cl)C=C(C=C7)[C@@H](O)[C@@H]8NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC1=O)C9=CC=C(O)C(=C9)C%10=C(C=C(O)C=C%10O)[C@H](NC8=O)C(O)=O)C(=C2)Cl	Selleck	S2575	1.03354991	-2.67735452	0.86495863	1.30720483	1.29030725	0.24896655	-0.28064501									1.0599999999E-9	5.32E-9	2.6599999999E-8	1.33E-7	6.64E-7	0.0000033199999999	0.0000166								
NCGC00241108-04	Axitinib	170466656	VEGFR-1/2/3 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	319460-85-0	AG-013736;Inlyta;Axitinib; Axitinib;AG-13736	5.5469662594	-5.2559444758	-61.5658051311	-2.2	7		-55.1511915495	-51.44841364	0.0004751368	0.9909707202	2321	FLT1	CNC(=O)c4ccccc4Sc1ccc3c(c1)nnc3/C=C/c2ccccn2	Sequoia	319460-85-0	1.74108072	-2.89911987	-4.23103068	-1.58782125	-10.47691467	-31.77376926	-51.44841364									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00085849-02	MEBHYDROLIN		Histamine H1 receptor Antagonist	DPI_SARS-CoV-2_General	2019_NPC_02	524-81-2		12.4181106199	-4.9059444758	-22.863170188	-2.2	7		-44.9776197435	-34.45274223	0.0005866601	0.9899548733			CN1CCC2=C(C1)C3=CC=CC=C3[N]2CC4=CC=CC=C4	Microsource	01501116	1.38500312	0.00693017	0.22737395	3.91693754	-0.85782858	-11.35851184	-34.45274223									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00160478-02	Menadione sodium bisulfite	225144239	NQO1 protein Substrate	DPI_SARS-CoV-2_General	2019_NPC_02	130-37-0				-1.7825120803	4	7		0	-5.27517481					CC1(CC(=O)C2=CC=CC=C2C1=O)[S]([O-])(=O)=O	SIGMA	M5750	2.52722606	-2.7096953	-1.50723143	0.27827795	2.35487014	0.56839534	-5.27517481									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00344134-02	Limaprost			DPI_SARS-CoV-2_General	2019_NPC_02	74397-12-9				9.6325953891	4	7		0	-1.83132759					CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(O)=O	MedChem Express	HY-B0683	4.89953525	2.29388528	0.69149809	1.98536118	4.74063161	0.7093198	-1.83132759									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00015061-13	Aciclovir	170464640	DNA Polymerase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	59277-89-3	; ; Acyclovir Sod; Zovirax; Acycloguanosine;ACYCLOVIR; ACVbetaglc; Acyclovir;Acyclovir; Acyclovir-side chain-2-3H; Zovirax sodium			0.8527672667	4	7		0	0.49174926					NC2=Nc1c(ncn1COCCO)C(=O)N2	Microsource	01503603	-2.18091158	1.00422704	-0.8359533	1.18644493	0.07359285	1.53463082	0.49174926									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00319019-01	Nemorubicin	170465590	DNA Topoisomerase II Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	108852-90-0		0.9864055887	-6.0059444758	-151.9650514817	-1.1	7		-98.595016601	-89.07252034	0.0000026347	0.9993366871		TOP2A	COC1CN(CCO1)C6CC(OC5C[C@@](O)(Cc4c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c4O)C(=O)CO)OC(C)C6O	GVK	FFS-11-286-NCI-135	3.50252947	0.33474235	-3.13177841	-21.79998495	-52.54275999	-76.52319732	-89.07252034									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016260-13	Ethacrynic acid	170465426	Sodium/potassium-transporting ATPase subunit alpha-1 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	58-54-8				5.7320498443	4	7		0	3.67037591			476	ATP1A1	Clc1c(ccc(OCC(=O)O)c1Cl)C(=O)C(=C)CC	Specs	AN-153/J108037	-0.17185874	0	0	0.78009381	3.81921535	1.00106713	3.67037591									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00090749-12	Diethylstilbestrol	170464803	Estrogen Receptor (ER) Agonist	DPI_SARS-CoV-2_General	2019_NPC_01	6898-97-1	; ;DIETHYLSTILBESTROL;Diethylstilbestrol; Diethylstilbesterol; pseudo-DES; (Z,E)-Diethylstilbestrol; 5   Diethylstilbestrol; Dietilestilbestrol; (E)-Diethylstilbestrol; Stilbestrol; Diethylstilbestrol [DES]	5.5469662594	-5.2559444758	-46.6272531889	-2.2	7		-42.0302268807	-38.14858939	0.0000088968	0.9987807848	2099	ESR1	Oc1ccc(cc1)C(CC)=C(CC)c2ccc(O)cc2	Microsource	01500244	-1.45958899	-1.38050676	-0.38263752	-2.85198284	-8.25508806	-23.65973881	-38.14858939									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00344584-01	Verapamil	170464904	Calcium Channel Blocker	DPI_SARS-CoV-2_General	2019_NPC_01	52-53-9		15.6334750258	-4.8059444758	-45.4901082446	4	7		-29.274986228	-26.40744214	0.0004336445	0.9913999875		DRD2	COc1cc(ccc1OC)C(C#N)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C	SIGMA	V106	-5.39539612	-4.92828695	-6.82654578	-5.75162415	-8.60021317	-13.83200366	-26.40744214									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00167563-01	Mofezolac	144206111	Cyclooxygenase-1 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	78967-07-4	Mofezolac; Mofezolaco; 			2.651817089	4	7	mofezolac;n-22;(3,4-di-(4-methoxyphenyl)-5-isoxazolyl)acetic acid;mofezolacum;(3,4-bis(4-methoxyphenyl)-5-isoxazolyl)acetic acid;Mofezolac;CIPLUS_213447;Mofezolaco;LS-86501;N-22;3,4-BIS(P-METHOXYPHENYL)-5-ISOXAZOLEACETIC ACID;3,4-DMPIAA;N 22;MOFEZOLAC;Mofezolacum;	0	-4.78999191					O=C(O)Cc2onc(c1ccc(OC)cc1)c2c3ccc(OC)cc3	SigmaAldrich	R678899	3.63245393	0.74614798	1.69944446	0.60098683	0.7200057	0.12213454	-4.78999191									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00178575-05	Morantel tartrate	170465696	Neuronal acetylcholine receptor; alpha3/beta2 Agonist	DPI_SARS-CoV-2_General	2019_NPC_02	26155-31-7				9.1553645656	4	7		0	1.51262903					Cc2ccsc2\C=C\C1=NCCCN1C.O=C(O)[C@H](O)[C@H](O)C(=O)O	Microsource	01503931	0	0	4.31541689	3.62696724	0	4.01164976	1.51262903									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00178852-05	Tobramycin	225144300	30S Ribosomal Protein Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	32986-56-4	 Nebcin; Tobrex; Obracin;TOBRAMYCIN; Tobramycin Sulphate;; Sulfate, Tobramyci; Brulamycin;Tobramycin; Tobramycin Base; Tobramicina; Tobracin; Nebicin			-15.0322943586	4	7		0	-5.87927508					NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O	Microsource	01500579	-1.7457051	-2.03977916	-1.07123602	-3.58487477	-1.13347432	-2.48966554	-5.87927508									4.25E-10	2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999								
NCGC00095606-02	(2S,5R)-5-Methyl-2-(propan-2-yl)cyclohexanone	170465578	TNF-alpha Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	14073-97-3				1.5770506361	4	7		0	-0.00506958					CC(C)[C@@H]1CC[C@@H](C)CC1=O	SIGMA	63680	-0.80120059	3.07132211	-0.04630645	2.22991447	-3.34213064	1.12302454	-0.00506958									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00090680-06	Carbaryl	170465695	Acetylcholinesterase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	63-25-2		13.9333492831	-4.8559444758	-30.1500404698	-3	7		-66.477300956	-58.73108413	0.0001539955	0.9948923217			CNC(=O)Oc2cccc1ccccc12	Bosche	C1592	0	4.39563125	0.99924447	0	2.91579962	-7.13959043	-58.73108413									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016497-09	Ethionamide	170465169	Cell Wall Biosynthesis Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	536-33-4	 ; Ethionamide; Trecator S; Trecator;Ethionamide; Etionamida;ETHIONAMIDE; 9   Ethionamide; Trecator-SC			-53.905360941	4	7		0	-13.51043066					CCc1cc(ccn1)C(N)=S	Microsource	01500292	-8.57599303	-3.33031984	-35.12709902	-4.89878847	-5.95087043	-9.28400833	-13.51043066									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00264001-02	CALCIUM GLUCEPTATE			DPI_SARS-CoV-2_General	2019_NPC_02	299-28-5				-14.7307927051	4	7		0	-5.46068592					OC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C(O)C([O-])=O	Microsource	01300012	-1.43124697	-1.60086858	-1.59161764	-4.1320768	-2.91566666	-5.33164224	-5.46068592									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00179499-05	Dipivefrin hydrochloride		Beta-2 adrenergic receptor Agonist	DPI_SARS-CoV-2_General	2019_NPC_02	64019-93-8		5.5469662594	-5.2559444758	-9.8690775927	4	7		-10.9344051759	-10.77867098	0.0639064437	0.875461387			CNCC(O)C1=CC(=C(OC(=O)C(C)(C)C)C=C1)OC(=O)C(C)(C)C	Prestwick	Prestw-632	1.66246618	0.50590219	-2.42610347	-1.33058953	2.57348573	-6.91939121	-10.77867098									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00484844-01	Cilastatin		Renal dipeptidase  Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	81129-83-1				8.1147738971	4	7		0	3.46763069					CC1(C)C[C@H]1C(=O)N\C(=C/CCCCSC[C@@H](N)C(O)=O)C(O)=O	Enzo	PI153	0.54336516	2.37242718	1.53536016	1.31655871	1.20476202	2.03870725	3.46763069									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00160481-02	Tioxidazole	124892286	microtubule polymerization Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02			8.7913490634	-5.0559444758	0.5466380903	4	7		-8.382795032	-6.56899586	0.127143033	0.8077210601			CCCOC1=CC=C2N=C(NC(=O)OC)SC2=C1	Chembridge	5175278	3.62320516	-0.00693017	-0.7149387	2.87865678	1.67526079	-1.60184141	-6.56899586									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00179493-03	Solanine alpha		Cholinesterase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	20562-02-1		12.4181106199	-4.9059444758	-54.8238921421	-2.2	7		-45.7087060241	-46.45388384	0.0000413584	0.9973648887			C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5C\C=C6\C[C@H](CC[C@]6(C)[C@H]5CC[C@]34C)O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O)N2C1	Prestwick	Prestw-NAT-0174	-4.19662882	-6.15167826	-6.33599775	-6.44248533	-5.73865932	-14.66084179	-46.45388384									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00532506-01	SODIUM LAURYL SULFOACETATE			DPI_SARS-CoV-2_General	2019_NPC_02					2.2761427061	4	7		0	-4.7043714					CCCCCCCCCCCCOC(=O)C[S]([O-])(=O)=O	SIGMA	MFCD00214054	2.32837753	-0.57982397	1.80727128	0.83483385	2.84913148	-0.36170613	-4.7043714									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00159459-04	Mycophenolate mofetil	170464859	Inosine 5'-Monophosphate Dehydrogenase (IMPDH) Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	128794-94-5	 Mycophenolate mofetil; ;MYCOPHENOLATE MOFETIL; Cellcept;	22.0828704269	-4.6559444758	0.3616685312	4	7		-18.988897624	-14.99074802	0.0209638278	0.9345636397	727833	IMPDH1	Oc3c1C(=O)OCc1c(C)c(OC)c3C\C=C(/C)CCC(=O)OCCN2CCOCC2	Sequoia	115007-34-6	1.29257135	4.361424	0	0	3.70248186	2.51537172	-14.99074802									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016542-06	Levonordefrin	170464794	Adrenergic receptor alpha-2 Agonist	DPI_SARS-CoV-2_General	2019_NPC_01	829-74-3		6.9832167823	-5.1559444758	-80.6045030168	-2.2	7		-86.3343007791	-76.17043928	0.0005501006	0.9902710766			Oc1ccc(cc1O)[C@@H](O)[C@H](C)N	Enzo	AC1038	1.39665481	3.86297554	-1.96193122	-6.64960995	-13.76186368	-40.71853245	-76.17043928									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
